"Cell1"	"Cell2"	"Cell3"	"Cell4"	"Cell5"	"Cell6"	"Cell7"	"Cell8"	"Cell9"	"Cell10"	"Cell11"	"Cell12"	"Cell13"	"Cell14"	"Cell15"	"Cell16"	"Cell17"	"Cell18"	"Cell19"	"Cell20"	"Cell21"	"Cell22"	"Cell23"	"Cell24"	"Cell25"	"Cell26"	"Cell27"	"Cell28"	"Cell29"	"Cell30"	"Cell31"	"Cell32"	"Cell33"	"Cell34"	"Cell35"	"Cell36"	"Cell37"	"Cell38"	"Cell39"	"Cell40"	"Cell41"	"Cell42"	"Cell43"	"Cell44"	"Cell45"	"Cell46"	"Cell47"	"Cell48"	"Cell49"	"Cell50"	"Cell51"	"Cell52"	"Cell53"	"Cell54"	"Cell55"	"Cell56"	"Cell57"	"Cell58"	"Cell59"	"Cell60"	"Cell61"	"Cell62"	"Cell63"	"Cell64"	"Cell65"	"Cell66"	"Cell67"	"Cell68"	"Cell69"	"Cell70"	"Cell71"	"Cell72"	"Cell73"
"HNRNPAB"	7.85254437112568	11.4450472437095	4.62993670926843	8.65138179945803	11.2979868372244	10.5073232052824	9.66958696870905	9.44304975951384	10.2859744122827	9.88489607975366	9.3768122758104	10.8629664137457	10.6669227314266	9.84049913793721	7.56343918827567	9.53119072970532	9.33059357161613	10.1046383039653	5.4094316421783	9.27679903627116	9.35412315582188	7.24451124713137	9.93017819422378	11.3126937521196	10.2796990740857	9.42241277397863	8.00949613904664	9.41733831457078	9.69690182128203	9.24661582614816	9.02450341931998	11.562082566111	8.53822583586925	11.0873798088534	10.6981911897431	9.78590173728648	7.20811594431538	10.5637775882821	9.54821249498642	8.61641215484902	7.86948239392844	6.37919346003487	10.5997541941558	6.81181917458059	8.97386333548919	9.40204071685252	10.395216689343	11.73293258342	10.8703043023102	9.44071051144543	7.75951331835215	7.21879656664084	9.51107051026691	10.5637775882821	11.5455382501991	6.84311999755083	7.99599340119274	9.5525106724689	10.5926699763136	11.2859948939431	11.1894476870866	7.96072314211851	11.2621436349991	8.14110614301342	8.67670100205943	10.0428272617696	10.9379399511323	10.1814764252259	10.7638744698368	8.01377921463011	6.34414648012612	9.96328213205107	9.44304975951384
"SYT11"	10.2391850080972	-0.426806675671896	0.275722038050726	9.70142302552584	0.328081361231887	7.63234483860326	10.606991620568	7.49420201245505	11.562082566111	6.32035198895143	5.59186958619499	-3.24147533558598	-1.57908042814762	11.6442554987305	10.5857299671345	11.2621436349991	10.606991620568	11.8258325771079	7.49652861589766	10.690158831963	2.33932075862381	11.6442554987305	8.58483378226815	-0.533477047541103	6.77849763965018	10.3473960934678	11.4758216249218	10.6444714086043	-2.59535897979702	6.47746045863826	8.36467381610449	-3.43164398777361	11.5954787373782	2.3201672015546	11.8514991532467	0.683342456748436	9.42445314048723	0.256137458905277	8.4820427436895	8.32455885646208	1.40437013630825	10.2077747460469	3.84301970456281	10.7362347153707	11.4758216249218	7.74074068850155	10.3309841680475	-3.4239980362381	-0.209545107107194	-2.60982033779587	10.5110566358261	11.5954787373782	9.0110550448686	-0.654843814765177	9.46068958418847	10.7288839087051	5.20772464221197	3.97595354340114	-1.61699757572201	8.55356997890335	-1.17873800667705	5.3518357369934	-3.16312352104563	9.83229277678134	10.810647394088	3.45572144600748	1.167739448813	0.055147710565022	9.92091692010011	10.9567367579518	10.9176352251499	6.69814342627236	10.606991620568
"FBXO2"	-2.49451651739732	-3.54535516187588	-3.51518875846807	4.76564700139963	-3.57057338628167	-3.37902259599041	-2.13682406990647	3.10079085876892	6.98901828858149	-1.62223935932674	-0.697650948266929	-3.24147533558598	-3.53309074462103	0.666212107169161	0.574481562813973	4.39350866759849	-2.44200818491036	8.49187542960196	7.27796445568876	5.59939540004321	-3.54752969742284	-2.90281580811171	7.32642425949814	-3.19636292216603	-3.27993724222195	8.76844094356503	-2.51714362057504	3.39395693397246	-4.11258362067086	-3.26674612298414	0.0954088178255575	-3.43164398777361	-1.11422195797085	-3.36022225922591	1.52037125980119	-3.42540075543808	3.14122551248091	-3.21365197713198	5.98251537694079	2.00706921112	-3.44266781356818	11.2257798987368	-3.34557781926374	2.68025359307511	0.202153640150257	-2.52545808744516	-1.21704623143761	-3.4239980362381	-3.56351393544055	-2.60982033779587	0.206260220922352	0.452747270561197	5.78262913287798	-3.35382335563782	0.962689669225609	10.2165656077766	-0.971413513489158	-0.922233501238949	-3.82708190832407	1.15994151515207	-3.87063384630624	3.690209722401	-3.16312352104563	-2.38244849435036	9.84049913793721	-3.15476197832059	-2.9327283075887	-3.35893618221255	-3.35926559514543	6.89415524248779	-0.463722081656144	-3.15824200406801	-3.2788289979967
"GPC3"	-4.07678181720623	7.74683437191199	4.14751704478202	3.34074962257456	-0.781209859537941	3.14122551248091	0.931037378992683	-0.145974839452366	-3.39845790130682	-1.62223935932674	-3.34871052906309	10.2564438768134	10.2954635449909	-0.143945215247203	-4.22096971512673	-4.00184010134851	-3.44847314804958	8.14869344804414	-3.01497946628932	-3.9518299230974	8.75096775404939	8.34938569553491	-1.43825252324269	9.16689814209313	8.50860652673015	-2.35875518966778	-3.54535516187588	-3.61489321234394	-2.48102176260341	4.57333727245768	-3.07381542747399	9.80338864556476	0.313950589414404	10.8455003736156	-4.2187715689323	-3.42540075543808	-3.89670196581787	10.4317880571585	2.47191013750931	3.81899063543014	-3.44266781356818	-4.2187715689323	9.77263695876442	-3.24556412385025	-3.45687706206123	5.81905728190166	-1.21704623143761	8.74894802293546	12.0628398720505	8.49187542960196	-4.35219322112097	-3.1217801217915	-3.70474646579736	10.4985024969059	-4.26817405501937	2.86323208715459	-0.971413513489158	-0.922233501238949	11.1493520338549	1.15994151515207	10.6599830178487	-2.65104702474832	11.3829831307689	-3.56351393544055	-2.8891068636334	11.4758216249218	8.11958391556229	11.73293258342	-4.29715319498402	-3.4808334738882	-2.60379951112911	2.54897904758627	-0.552613259902018
"SH3GLB1"	3.63128087464694	8.93722413983747	10.8629664137457	4.34350747503307	10.0988122035708	12.136427596081	6.59881890757133	2.21206410032424	0.999974653699864	7.69841137666823	-3.34871052906309	9.40968521407794	9.66601002443839	4.32075996829217	5.62129067022807	7.09900583152035	2.95725112621245	7.76225543108207	7.6575908357897	4.37043878405389	10.2954635449909	-2.90281580811171	8.75510499794012	8.28562469808113	11.5455382501991	9.51107051026691	0.110373176146203	0.747478646585536	10.1761734998743	10.0879760806894	4.29244468284704	9.1330521057842	2.20710369621138	8.35590040140314	6.53916902543754	11.3262420280064	3.84610089545452	7.40107336227581	6.09142109460854	-0.943979603827211	10.9657393523055	6.17623734155024	8.87534521828489	0.693592132565692	5.20505056941169	10.2445116399862	-1.21704623143761	3.25479520236402	7.8940941072059	11.3262420280064	1.10679315925847	4.48930220454623	8.30589777023188	7.20811594431538	7.78762869128086	2.00706921112	10.4922784353214	11.5085968091954	9.84049913793721	1.15994151515207	9.09988458444386	7.00777753340753	8.43561846108167	0.546240205419577	2.83285424427886	5.0357758075355	11.0283370905826	8.889316830798	-1.72574974266266	4.93978997627928	3.788629485923	6.88138929232118	5.62129067022807
"RHEB"	5.72390370237934	9.73770174267309	10.1921339191891	10.0570656385103	10.8629664137457	9.5525106724689	8.72473731276594	10.7839540398029	10.77487313623	9.49036361951589	11.73293258342	10.8797927852352	10.0529052253537	5.64988566206739	5.67578199046106	8.21077520634078	9.77936430982137	9.59259531714294	12.3541103833475	7.16984265247823	9.86956643510907	7.62741299202183	5.33206141822467	10.7362347153707	6.88514258016153	6.73469300971967	6.9030636474454	10.2445116399862	10.2022973489899	6.93248998191181	8.35590040140314	10.81927628909	3.20121373202603	9.95459098076272	4.64135072578286	9.64481428476687	3.00492116679964	8.96966390934443	10.4376143287219	10.4922784353214	9.3768122758104	3.08908210874027	10.3714265945691	5.86756177767584	7.82063941732199	9.62598058325914	10.4985024969059	8.95071933266684	10.2165656077766	8.20183267509872	8.45514745037911	9.32222142822725	3.83993851367109	10.7677306634854	11.6658916017525	4.49665108133329	11.8732761344163	11.2979868372244	10.77487313623	9.54360582242971	10.196639484227	10.5546600440826	10.4133652647783	6.63754758923535	6.07269290749518	10.6233898486865	10.9753136712944	8.75096775404939	10.8797927852352	7.87130133886237	4.79376488590325	9.46880489777405	8.73769881484974
"RAD21"	5.450822221474	8.61261264505005	8.99022906854256	1.41481817633154	6.53297473686002	3.82242887913399	6.61862729623399	4.80185410436769	3.88006789604754	7.28963629863755	9.08387865798987	11.4293891779867	5.64687735909705	7.54878293551542	8.55859576278754	6.1117610970036	7.17253178076534	2.41552474687831	7.71295591255243	1.48959940717309	10.1046383039653	7.7303452566467	-1.43825252324269	11.611260744716	6.41732114956073	2.65440229404689	3.36166985965689	2.17803735894222	9.27679903627116	9.91605829472674	5.02866200125162	10.2077747460469	0.419273399317144	9.61233726679619	5.73393898069261	7.99068665673336	4.97006180694205	8.31525636386891	4.4461223442635	9.21689360111475	5.76343361333462	-1.55432720722604	8.04706386709685	8.11958391556229	5.5585899694504	9.3768122758104	7.72093129027707	10.6295752908661	10.0570656385103	5.4094316421783	5.46496175912616	6.58105254024039	5.67578199046106	9.0632169312512	10.3142526010897	6.96841001031598	8.67284719742372	6.90861142359861	9.69690182128203	1.15994151515207	10.6444714086043	9.66254131954672	8.01377921463011	-0.734327249763141	2.86323208715459	11.5085968091954	10.5035897747387	7.79744801435968	6.8546526194455	6.96353703075529	4.58906782621799	7.78510840487261	5.73629659353452
"TMPO"	-1.97136759440788	10.7920687969185	6.11883871477912	-0.0875045531003413	8.32241015841376	5.81256306569685	-2.13682406990647	-1.02113143521928	2.61473955826701	11.1228193691891	-3.34871052906309	11.1228193691891	9.85956439513705	0.940313348083212	0.604677830343627	1.5070794343339	0.704024823314	4.91101604453995	5.28637516281479	2.9904608471392	11.2002225063655	-2.90281580811171	-1.43825252324269	11.2133441069829	6.08093236613605	-2.35875518966778	-2.59001410375122	3.90934608333109	7.11274224007956	9.47679262525608	-1.15440701880445	11.7758543314985	4.12925641965397	10.8629664137457	8.22043034539585	1.59878254492408	-3.89670196581787	7.05507297565729	3.84610089545452	10.2859744122827	7.72579868087948	-3.07381542747399	7.07502495519562	-3.24556412385025	0.23655287975983	5.81905728190166	-1.21704623143761	11.8258325771079	10.9470694380276	10.5857299671345	3.20493159708191	-0.978542202347301	-3.31843454745505	10.4206551359711	7.35174545930338	-1.99323280615306	-0.971413513489158	6.30336098761799	10.7202937860811	1.15994151515207	11.2738197976446	2.23133591942059	6.93248998191181	2.24373137977904	0.977443621129366	11.0519459197947	11.1099412511646	7.49420201245505	0.931037378992683	4.84339216467185	-0.212123116731698	5.93966380772511	-2.06753715741045
"PTP4A2"	10.2621619144205	10.0620835366801	10.5857299671345	10.2859744122827	11.3126937521196	11.5455382501991	8.23415630728758	12.0976945608784	7.94136695926303	11.3408712985634	9.80338864556476	10.4449705215979	9.67878181128385	8.95799053688928	9.33059357161613	8.75096775404939	9.67453772062006	8.18259612771531	8.46458977585271	9.40204071685252	12.2767654299755	7.55436073864266	4.65105494973927	8.6680205213203	9.61233726679619	11.8258325771079	9.36084209910376	9.80560637116512	10.7677306634854	9.9495344143211	9.64019876918554	9.15924910406696	7.06437453447545	9.41305927509428	8.73769881484974	10.1333168144287	2.9853427146872	8.46021677745346	11.6442554987305	8.50426959224292	10.9176352251499	10.6746649613097	10.0108504354427	11.2979868372244	9.91605829472674	9.90753313424668	8.54664834107332	8.97878230729721	7.64866666895122	9.72822959698423	8.33486958880361	3.5926648981075	8.18787244577654	10.7362347153707	12.3541103833475	7.70852307002712	11.8258325771079	10.7839540398029	9.26305345615011	8.95071933266684	9.8641911595459	11.2393762511269	10.0683354128996	10.1709771951203	6.67147772164399	9.31038103001939	9.54360582242971	8.48414430532778	9.58045209886052	7.56343918827567	9.96328213205107	8.74277378636068	8.174040887568
"D0H4S114"	8.3746052965792	8.56796457452849	0.913061916843953	4.55831217259537	-3.57057338628167	-3.37902259599041	-3.85945525500272	0.906199144241823	2.45553913547249	-1.62223935932674	3.44547401903239	8.11958391556229	7.15043550078713	10.1208248075688	3.25736214069023	8.90659284348483	9.03636653963937	-3.11248928843602	7.4056680449424	8.1100153069679	1.38712293801437	3.03244203717893	7.29463850599587	6.7607971131159	-3.27993724222195	-2.35875518966778	10.5188667726193	4.38474762738522	5.04835658750928	2.13901907582041	9.93462574412621	6.33903770551414	8.24804218561471	5.4773383069435	11.8732761344163	2.93655061892629	10.196639484227	4.15692233315057	5.79782731423147	2.59669201078681	7.56945153376778	3.71022773899654	10.7920687969185	-3.24556412385025	10.7288839087051	8.78167542345407	-1.21704623143761	5.31801732191971	7.22895310697954	9.10411791647142	11.3126937521196	5.26241409873475	11.8732761344163	6.45617878906679	11.4057927565627	6.58283901317773	3.96467732890909	-0.922233501238949	7.15547281751894	1.15994151515207	8.37933059665421	2.72664407977894	7.71683509648978	7.58643489383067	1.66471570157648	9.34801257938995	7.63861459173309	8.73769881484974	11.0085640461568	6.82079319837242	4.8980400377003	11.2738197976446	11.0174644926496
"RBMS3"	8.84375695836713	5.02866200125162	5.17911923728881	10.3825161976679	5.27396874523963	8.1100153069679	11.73293258342	7.57474197762383	6.3289385707311	-1.62223935932674	7.87130133886237	6.24861056100661	2.7860237811791	10.8797927852352	10.2220375569875	7.76463663918649	10.1046383039653	10.7136330463001	8.07446836682943	11.2979868372244	8.69594918990034	9.86956643510907	10.9972123952572	-0.196296823918063	3.50242449355768	7.39869064191684	9.14196992894768	9.09608933402021	-0.738707779416282	-3.26674612298414	7.53845398470537	2.61473955826701	6.81181917458059	3.23425432823026	-3.00037792256569	-1.05220309763321	8.09094350599178	0.0094328508543589	10.1666391274883	11.6442554987305	2.73603823878352	7.77245841693388	9.00639403136598	6.27515158771661	10.8275706019423	-2.52545808744516	11.3971749037123	7.79331140300481	5.43493896712316	9.62598058325914	-2.00513963642087	9.74256722521669	9.34801257938995	1.36403456773947	2.95105042960844	11.3514058130742	-0.971413513489158	-0.922233501238949	5.5156244474994	7.4668735408937	0.419273399317144	12.0083417489359	0.392014954145941	9.65366632069069	10.5857299671345	0.125193139516181	-2.9327283075887	-0.229527149499638	-2.18099575808251	9.92091692010011	9.85956439513705	9.60779191686005	-3.16911055757649
"EIF5"	9.65366632069069	10.7600182761882	9.9026259704464	9.13688329413687	10.4005954589085	9.92091692010011	9.84049913793721	11.2257798987368	9.8987866509442	10.0988122035708	11.0873798088534	10.3714265945691	11.0975147166879	9.05924075291761	9.31898956513053	10.1072335444513	10.1559905930622	10.8703043023102	7.43070597262061	10.1505290018215	10.4449705215979	10.9567367579518	10.4525314332669	10.7600182761882	9.59259531714294	7.39869064191684	9.47261137580333	9.09152459990681	10.4263325458313	4.36069513294303	9.91223517335489	9.84519952648945	8.6298146245312	10.4005954589085	9.98827400912119	10.4005954589085	5.21967226927744	10.3369181740434	10.4005954589085	9.45243050705344	6.60724474400143	1.66132972922819	9.9026259704464	8.66327762955082	8.81297018178014	9.07605460270908	12.4797302286955	9.86956643510907	8.89785594091365	10.8546473927084	10.2741286921221	9.71919979122938	4.46922972504434	10.8629664137457	10.77487313623	2.40362700925484	10.8629664137457	11.4293891779867	9.22060659960345	10.0825845004527	10.606991620568	10.9972123952572	9.17651775600332	10.2445116399862	8.63877575045673	7.85254437112568	7.94136695926303	10.0529052253537	8.35818879594509	9.3942794607327	7.36223574708527	5.74970934728721	9.36936567795424
"SORBS2"	7.7303452566467	11.3408712985634	-0.24558420232321	-3.67641834395408	-1.90913723535227	-3.37902259599041	4.32638720548538	7.83817345313977	1.56188985413013	3.27515739260782	8.7986440334034	11.2738197976446	10.9279097395409	0.502027330738598	2.59260590047189	5.05867927640262	3.71512287459775	1.87047754193023	-3.01497946628932	3.505733344055	6.01686829430876	9.97786921928511	-1.43825252324269	10.7839540398029	-0.22251912240405	2.65440229404689	6.62960040620911	7.72579868087948	1.54547997019809	-3.26674612298414	1.97280618511743	10.8012109499282	0.931037378992683	10.690158831963	2.61473955826701	-1.05220309763321	0.23655287975983	10.5329686492129	3.21827399773146	-3.34871052906309	-3.44266781356818	-4.2187715689323	10.8275706019423	6.7556611047298	9.15129222816722	-2.52545808744516	-1.21704623143761	11.5085968091954	11.7758543314985	10.7839540398029	5.8800912802213	1.682071224697	-2.40005152816497	10.4793790862817	3.85166480950064	-4.29318735091286	-0.971413513489158	-0.922233501238949	10.9657393523055	1.15994151515207	11.1780456081173	-2.65104702474832	10.2796990740857	4.76564700139963	-3.5648319534578	10.6295752908661	11.8988364222698	11.1493520338549	0.860921984048313	-3.4808334738882	6.53713897200111	9.74256722521669	0.116415053019945
"MARCH5"	5.01905814594945	8.55356997890335	10.0780185343987	9.11775731443979	10.4263325458313	9.70656883345213	9.78163861957039	1.14410822843676	4.13828793082227	10.0529052253537	1.77239285510752	8.85220204787163	9.96812276641662	3.87363661159964	7.01334054511253	3.96095269129858	5.59939540004321	9.0110550448686	5.63992194694303	-0.196296823918063	10.5035897747387	0.909630530542888	-1.43825252324269	9.0682239428154	8.46458977585271	10.4376143287219	5.3576507123629	2.72447885313283	11.562082566111	11.1362381003181	7.8940941072059	8.85713676409016	7.18461507130694	6.5128306560406	6.48299648295535	11.4293891779867	-0.79309514281182	9.56416982472511	3.21827399773146	9.1330521057842	10.395216689343	7.23406948523639	7.49420201245505	1.51536677079535	7.43070597262061	10.5035897747387	-1.21704623143761	8.11493698092133	9.57738605497304	8.19786488333792	3.56257088431742	8.44219062323596	8.40897153648906	8.87968691608076	3.87770032588569	-1.91594227010432	10.4728394839599	10.810647394088	9.08387865798987	8.33486958880361	7.73616913216757	9.59715746942485	7.68416643598844	6.03589200795364	3.23425432823026	6.08093236613605	8.8391476993455	9.37299650675822	4.34098801524736	4.4144533089944	4.21096243400467	3.505733344055	2.41238248080156
